"pollscore","numeric_grade","duration","sample_size","population","party","hypothetical","internal","pct"
-1.1,3,2,1560,"rv","DEM","true","true",40
-1.1,3,2,1560,"rv","REP","true","true",41
-1.1,3,2,1560,"rv","IND","true","true",5
-1.1,3,2,1560,"rv","IND","true","true",1
-1.1,3,2,1560,"rv","GRE","true","true",1
0,0,2,609,"rv","DEM","true","false",40.9
0,0,2,609,"rv","REP","true","false",41.2
0,0,2,501,"lv","DEM","true","false",45.1
0,0,2,501,"lv","REP","true","false",43.2
0,0,2,609,"rv","DEM","true","false",36.6
0,0,2,609,"rv","REP","true","false",38.8
0,0,2,609,"rv","IND","true","false",9.1
0,0,2,501,"lv","DEM","true","false",39.3
0,0,2,501,"lv","REP","true","false",42.8
0,0,2,501,"lv","IND","true","false",7.2
0,0,2,522,"rv","DEM","true","false",41.5
0,0,2,522,"rv","REP","true","false",49.6
0,0,2,494,"lv","DEM","true","false",42.9
0,0,2,494,"lv","REP","true","false",51.2
0,0,2,522,"rv","DEM","true","false",39.8
0,0,2,522,"rv","REP","true","false",44
0,0,2,522,"rv","IND","true","false",8.6
0,0,2,494,"lv","DEM","true","false",40
0,0,2,494,"lv","REP","true","false",46.2
0,0,2,494,"lv","IND","true","false",7.9
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",45
0,0,4,600,"lv","DEM","true","true",34
0,0,4,600,"lv","REP","true","true",37
0,0,4,600,"lv","IND","true","true",15
0,0,5,1200,"a","DEM","true","true",37
0,0,5,1200,"a","REP","true","true",42
0,0,5,1200,"a","IND","true","true",13
0,0,5,1000,"rv","DEM","true","true",39
0,0,5,1000,"rv","REP","true","true",42
0,0,5,1000,"rv","IND","true","true",13
0,0,5,1200,"a","DEM","true","true",43
0,0,5,1200,"a","REP","true","true",47
0,0,5,1000,"rv","DEM","true","true",45
0,0,5,1000,"rv","REP","true","true",47
0,0,5,1200,"a","DEM","true","true",36
0,0,5,1200,"a","REP","true","true",41
0,0,5,1200,"a","IND","true","true",11
0,0,5,1200,"a","IND","true","true",2
0,0,5,1200,"a","GRE","true","true",2
0,0,5,1000,"rv","DEM","true","true",37
0,0,5,1000,"rv","REP","true","true",41
0,0,5,1000,"rv","IND","true","true",10
0,0,5,1000,"rv","IND","true","true",2
0,0,5,1000,"rv","GRE","true","true",2
0.1,1.1,8,650,"lv","DEM","true","false",38
0.1,1.1,8,650,"lv","REP","true","false",41
0.1,1.1,8,650,"lv","IND","true","false",9
0.1,1.1,8,650,"lv","DEM","true","false",39
0.1,1.1,8,650,"lv","REP","true","false",43
0.1,1.1,8,650,"lv","IND","true","false",7
0.1,1.1,8,650,"lv","DEM","true","false",37
0.1,1.1,8,650,"lv","REP","true","false",45
0.1,1.1,8,650,"lv","IND","true","false",7
0.1,1.1,8,650,"lv","DEM","true","false",40
0.1,1.1,8,650,"lv","REP","true","false",41
0.1,1.1,8,650,"lv","IND","true","false",9
0.1,1.1,8,650,"lv","DEM","true","false",42
0.1,1.1,8,650,"lv","REP","true","false",44
0.1,1.1,8,650,"lv","IND","true","false",7
-0.4,2.6,9,711,"lv","DEM","true","true",42
-0.4,2.6,9,711,"lv","REP","true","true",42
-0.4,2.6,9,711,"lv","DEM","true","true",40
-0.4,2.6,9,711,"lv","REP","true","true",38
-0.4,2.6,9,711,"lv","IND","true","true",8
-0.4,2.6,9,711,"lv","GRE","true","true",3
0,0,15,1081,"lv","DEM","true","false",48.9
0,0,15,1081,"lv","REP","true","false",51.1
0,0,15,1153,"lv","DEM","true","false",42.1
0,0,15,1153,"lv","REP","true","false",44.9
0,0,15,1153,"lv","IND","true","false",13
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",44
-0.5,2.8,4,1374,"rv","DEM","true","true",48
-0.5,2.8,4,1374,"rv","REP","true","true",47
-0.5,2.8,4,1374,"rv","DEM","true","true",41
-0.5,2.8,4,1374,"rv","REP","true","true",38
-0.5,2.8,4,1374,"rv","IND","true","true",14
-0.5,2.8,4,1374,"rv","IND","true","true",2
-0.5,2.8,4,1374,"rv","GRE","true","true",2
-0.3,2.6,4,526,"lv","DEM","true","true",55
-0.3,2.6,4,526,"lv","REP","true","true",26
-0.3,2.6,4,526,"lv","IND","true","true",10
-0.3,2.6,4,526,"lv","GRE","true","true",2
-0.3,2.6,4,526,"lv","IND","true","true",1
-0.3,2.6,4,526,"lv","DEM","true","true",68
-0.3,2.6,4,526,"lv","REP","true","true",32
-0.3,2.6,4,538,"lv","DEM","true","true",52
-0.3,2.6,4,538,"lv","REP","true","true",33
-0.3,2.6,4,538,"lv","IND","true","true",6
-0.3,2.6,4,538,"lv","GRE","true","true",0
-0.3,2.6,4,538,"lv","IND","true","true",1
-0.3,2.6,4,538,"lv","DEM","true","true",60
-0.3,2.6,4,538,"lv","REP","true","true",40
-0.3,2.6,4,1140,"lv","DEM","true","true",44
-0.3,2.6,4,1140,"lv","REP","true","true",41
-0.3,2.6,4,1140,"lv","IND","true","true",3
-0.3,2.6,4,1140,"lv","GRE","true","true",2
-0.3,2.6,4,1140,"lv","IND","true","true",1
-0.3,2.6,4,1140,"lv","DEM","true","true",52
-0.3,2.6,4,1140,"lv","REP","true","true",48
0,2,5,862,"rv","DEM","true","true",36.5
0,2,5,862,"rv","REP","true","true",36.6
0,2,5,862,"rv","IND","true","true",14.6
-0.3,1.9,2,10172,"rv","DEM","true","true",43
-0.3,1.9,2,10172,"rv","REP","true","true",44
-0.1,1.5,4,600,"rv","DEM","true","true",44
-0.1,1.5,4,600,"rv","REP","true","true",45
-0.1,1.5,4,600,"rv","DEM","true","true",41
-0.1,1.5,4,600,"rv","REP","true","true",42
-0.1,1.5,4,600,"rv","IND","true","true",7
-0.1,1.5,4,600,"rv","IND","true","true",2
-0.1,1.5,4,600,"rv","LIB","true","true",1
-0.1,1.5,4,600,"rv","GRE","true","true",1
-0.1,1.5,4,600,"rv","DEM","true","true",44
-0.1,1.5,4,600,"rv","REP","true","true",44
-0.1,1.5,4,600,"rv","DEM","true","true",39
-0.1,1.5,4,600,"rv","REP","true","true",41
-0.1,1.5,4,600,"rv","IND","true","true",9
-0.1,1.5,4,600,"rv","IND","true","true",1
-0.1,1.5,4,600,"rv","LIB","true","true",1
-0.1,1.5,4,600,"rv","GRE","true","true",3
-0.1,1.5,4,600,"rv","DEM","true","true",45
-0.1,1.5,4,600,"rv","REP","true","true",45
-0.1,1.5,4,600,"rv","DEM","true","true",42
-0.1,1.5,4,600,"rv","REP","true","true",42
-0.1,1.5,4,600,"rv","IND","true","true",7
-0.1,1.5,4,600,"rv","IND","true","true",1
-0.1,1.5,4,600,"rv","LIB","true","true",1
-0.1,1.5,4,600,"rv","GRE","true","true",2
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",44
0.6,1.4,5,835,"lv","DEM","true","false",43
0.6,1.4,5,835,"lv","REP","true","false",45
0.6,1.4,5,835,"lv","DEM","true","false",38
0.6,1.4,5,835,"lv","REP","true","false",41
0.6,1.4,5,835,"lv","IND","true","false",11
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",44
0,1.4,1,615,"lv","DEM","true","true",55
0,1.4,1,615,"lv","REP","true","true",39
-0.1,1.5,1,1660,"rv","DEM","true","true",47
-0.1,1.5,1,1660,"rv","REP","true","true",53
-0.1,1.5,1,1660,"rv","DEM","true","true",40
-0.1,1.5,1,1660,"rv","REP","true","true",45
-0.1,1.5,1,1660,"rv","IND","true","true",14
-0.1,1.5,1,1660,"rv","DEM","true","true",36
-0.1,1.5,1,1660,"rv","REP","true","true",44
-0.1,1.5,1,1660,"rv","IND","true","true",12
-0.1,1.5,1,1660,"rv","IND","true","true",1
-0.1,1.5,1,1660,"rv","GRE","true","true",1
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",44
-1.1,2.1,2,1500,"lv","DEM","true","true",45
-1.1,2.1,2,1500,"lv","REP","true","true",45.8
-1.1,2.1,2,1500,"lv","DEM","true","true",37.7
-1.1,2.1,2,1500,"lv","REP","true","true",40.8
-1.1,2.1,2,1500,"lv","IND","true","true",8.8
-1.1,2.1,2,1500,"lv","GRE","true","true",2.4
-1.1,2.1,2,1500,"lv","IND","true","true",2.3
-0.8,2.7,3,1023,"lv","DEM","true","true",46
-0.8,2.7,3,1023,"lv","REP","true","true",49
-0.8,2.7,3,1023,"lv","DEM","true","true",38
-0.8,2.7,3,1023,"lv","REP","true","true",43
-0.8,2.7,3,1023,"lv","IND","true","true",9
-0.8,2.7,3,1023,"lv","GRE","true","true",3
-0.8,2.7,3,1023,"lv","IND","true","true",1
-0.2,1.9,3,403,"rv","DEM","true","true",42
-0.2,1.9,3,403,"rv","REP","true","true",34
-1.1,3,6,1181,"lv","DEM","true","true",45
-1.1,3,6,1181,"lv","REP","true","true",54
-1.1,3,6,1174,"lv","DEM","true","true",36
-1.1,3,6,1174,"lv","REP","true","true",49
-1.1,3,6,1174,"lv","GRE","true","true",3
-1.1,3,6,1193,"lv","DEM","true","true",47
-1.1,3,6,1193,"lv","REP","true","true",52
-1.1,3,6,1192,"lv","DEM","true","true",40
-1.1,3,6,1192,"lv","REP","true","true",44
-1.1,3,6,1192,"lv","GRE","true","true",5
0,0,7,490,"rv","DEM","true","true",49
0,0,7,490,"rv","REP","true","true",51
0,0,7,490,"rv","DEM","true","true",40
0,0,7,490,"rv","REP","true","true",44
0,0,7,490,"rv","IND","true","true",11
0,0,7,490,"rv","IND","true","true",3
0,0,7,490,"rv","GRE","true","true",2
0,0,7,486,"rv","DEM","true","true",47
0,0,7,486,"rv","REP","true","true",53
0,0,7,486,"rv","DEM","true","true",39
0,0,7,486,"rv","REP","true","true",48
0,0,7,486,"rv","IND","true","true",9
0,0,7,486,"rv","IND","true","true",3
0,0,7,486,"rv","GRE","true","true",1
0,0,7,470,"rv","DEM","true","true",49
0,0,7,470,"rv","REP","true","true",51
0,0,7,470,"rv","DEM","true","true",41
0,0,7,470,"rv","REP","true","true",42
0,0,7,470,"rv","IND","true","true",11
0,0,7,470,"rv","IND","true","true",5
0,0,7,470,"rv","GRE","true","true",1
0,0,7,482,"rv","DEM","true","true",52
0,0,7,482,"rv","REP","true","true",48
0,0,7,482,"rv","DEM","true","true",44
0,0,7,482,"rv","REP","true","true",42
0,0,7,482,"rv","IND","true","true",10
0,0,7,482,"rv","IND","true","true",2
0,0,7,482,"rv","GRE","true","true",2
0,0,7,468,"rv","DEM","true","true",50
0,0,7,468,"rv","REP","true","true",50
0,0,7,468,"rv","DEM","true","true",43
0,0,7,468,"rv","REP","true","true",44
0,0,7,468,"rv","IND","true","true",10
0,0,7,468,"rv","IND","true","true",3
0,0,7,468,"rv","GRE","true","true",0
0,0,7,472,"rv","DEM","true","true",49
0,0,7,472,"rv","REP","true","true",51
0,0,7,472,"rv","DEM","true","true",42
0,0,7,472,"rv","REP","true","true",45
0,0,7,472,"rv","IND","true","true",11
0,0,7,472,"rv","IND","true","true",2
0,0,7,472,"rv","GRE","true","true",1
0,0,7,487,"rv","DEM","true","true",51
0,0,7,487,"rv","REP","true","true",49
0,0,7,487,"rv","DEM","true","true",45
0,0,7,487,"rv","REP","true","true",42
0,0,7,487,"rv","IND","true","true",9
0,0,7,487,"rv","IND","true","true",2
0,0,7,487,"rv","GRE","true","true",2
0,0,7,488,"rv","DEM","true","true",51
0,0,7,488,"rv","REP","true","true",49
0,0,7,488,"rv","DEM","true","true",44
0,0,7,488,"rv","REP","true","true",44
0,0,7,488,"rv","IND","true","true",7
0,0,7,488,"rv","IND","true","true",3
0,0,7,488,"rv","GRE","true","true",2
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",44
-0.8,2.7,2,1191,"rv","DEM","true","true",47
-0.8,2.7,2,1191,"rv","REP","true","true",38
1.6,0.5,6,1000,"lv","DEM","true","true",43
1.6,0.5,6,1000,"lv","REP","true","true",47
1.6,0.5,6,1000,"lv","DEM","false","true",41
1.6,0.5,6,1000,"lv","REP","false","true",48
1.6,0.5,6,1000,"lv","DEM","true","true",36
1.6,0.5,6,1000,"lv","REP","true","true",38
1.6,0.5,6,1000,"lv","IND","true","true",11
1.6,0.5,6,1000,"lv","IND","true","true",3
1.6,0.5,6,1000,"lv","GRE","true","true",2
1.6,0.5,6,1000,"lv","LIB","true","true",1
-1.1,3,9,902,"rv","DEM","true","true",50
-1.1,3,9,902,"rv","REP","true","true",50
-1.1,3,9,684,"lv","DEM","true","true",49
-1.1,3,9,684,"lv","REP","true","true",51
-1.1,3,9,902,"rv","DEM","true","true",37
-1.1,3,9,902,"rv","REP","true","true",40
-1.1,3,9,902,"rv","IND","true","true",17
-1.1,3,9,902,"rv","GRE","true","true",3
-1.1,3,9,902,"rv","IND","true","true",3
-1.1,3,9,684,"lv","DEM","true","true",41
-1.1,3,9,684,"lv","REP","true","true",44
-1.1,3,9,684,"lv","IND","true","true",11
-1.1,3,9,684,"lv","GRE","true","true",2
-1.1,3,9,684,"lv","IND","true","true",2
-1.1,3,2,1586,"rv","DEM","true","true",41
-1.1,3,2,1586,"rv","REP","true","true",42
-1.1,3,2,1586,"rv","IND","true","true",3
-1.1,3,2,1586,"rv","IND","true","true",1
-1.1,3,2,1586,"rv","GRE","true","true",1
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",44
1.6,0.5,4,2000,"rv","DEM","true","true",44.9
1.6,0.5,4,2000,"rv","REP","true","true",45.5
1.6,0.5,4,1721,"lv","DEM","true","true",47
1.6,0.5,4,1721,"lv","REP","true","true",46.8
1.6,0.5,4,2000,"rv","DEM","true","true",37.6
1.6,0.5,4,2000,"rv","REP","true","true",39.3
1.6,0.5,4,2000,"rv","IND","true","true",8.9
1.6,0.5,4,2000,"rv","IND","true","true",1.9
1.6,0.5,4,2000,"rv","GRE","true","true",1.4
1.6,0.5,4,2000,"rv","LIB","true","true",0.6
1.6,0.5,4,1721,"lv","DEM","true","true",40.2
1.6,0.5,4,1721,"lv","REP","true","true",41.3
1.6,0.5,4,1721,"lv","IND","true","true",8
1.6,0.5,4,1721,"lv","IND","true","true",1.8
1.6,0.5,4,1721,"lv","GRE","true","true",1.4
1.6,0.5,4,1721,"lv","LIB","true","true",0.7
-0.9,2.8,7,3208,"rv","DEM","true","true",46
-0.9,2.8,7,3208,"rv","REP","true","true",46
-0.9,2.8,7,3208,"rv","DEM","true","true",38
-0.9,2.8,7,3208,"rv","REP","true","true",38
-0.9,2.8,7,3208,"rv","IND","true","true",13
-0.9,2.8,7,3934,"a","DEM","true","true",35
-0.9,2.8,7,3934,"a","REP","true","true",36
-0.9,2.8,7,3934,"a","DEM","true","true",33
-0.9,2.8,7,3934,"a","REP","true","true",35
-0.9,2.8,7,3934,"a","IND","true","true",13
-0.4,2.4,7,1003,"rv","DEM","true","true",41
-0.4,2.4,7,1003,"rv","REP","true","true",44
-0.4,2.4,7,1003,"rv","DEM","true","true",36
-0.4,2.4,7,1003,"rv","REP","true","true",43
-0.4,2.4,7,1003,"rv","IND","true","true",8
-0.4,2.4,7,1003,"rv","IND","true","true",1
-0.4,2.4,7,1003,"rv","GRE","true","true",2
-1,2.9,8,600,"lv","DEM","true","false",42
-1,2.9,8,600,"lv","REP","true","false",36
-1,2.9,8,600,"lv","IND","true","false",11
0.4,1.8,0,1155,"lv","DEM","true","true",43
0.4,1.8,0,1155,"lv","REP","true","true",42
0.4,1.8,0,1155,"lv","IND","true","true",5
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",44
-1.1,3,3,1201,"rv","DEM","true","true",45
-1.1,3,3,1201,"rv","REP","true","true",45
-1.1,3,3,1201,"rv","DEM","true","true",43
-1.1,3,3,1201,"rv","REP","true","true",44
-1.1,2.8,3,1126,"rv","DEM","true","false",40
-1.1,2.8,3,1126,"rv","REP","true","false",43
-1.1,2.8,3,1126,"rv","IND","true","false",11
-1.1,2.8,3,1126,"rv","IND","true","false",2
-1.1,2.8,3,1126,"rv","GRE","true","false",2
-1.1,2.8,3,1126,"rv","DEM","true","false",48
-1.1,2.8,3,1126,"rv","REP","true","false",49
-1.1,2.6,3,500,"rv","DEM","true","true",31.4
-1.1,2.6,3,500,"rv","REP","true","true",50
-1.1,2.6,3,500,"rv","IND","true","true",11.2
-0.3,1.9,5,459,"rv","DEM","true","true",39
-0.3,1.9,5,459,"rv","REP","true","true",44
-0.3,1.9,5,459,"rv","IND","true","true",7
-0.3,1.9,5,459,"rv","IND","true","true",2
-0.3,1.9,5,459,"rv","GRE","true","true",1
-0.3,1.9,5,459,"rv","DEM","true","true",47
-0.3,1.9,5,459,"rv","REP","true","true",47
-0.3,1.9,5,459,"rv","DEM","false","true",44
-0.3,1.9,5,459,"rv","REP","false","true",47
-0.9,2.8,6,1730,"rv","DEM","true","true",37
-0.9,2.8,6,1730,"rv","REP","true","true",35
-0.9,2.8,6,1730,"rv","IND","true","true",5
-0.9,2.8,6,1730,"rv","DEM","true","true",48
-0.9,2.8,6,1730,"rv","REP","true","true",48
-0.3,1.9,6,693,"rv","DEM","true","true",42
-0.3,1.9,6,693,"rv","REP","true","true",43
-0.3,1.9,6,693,"rv","IND","true","true",6
-0.3,1.9,6,693,"rv","IND","true","true",1
-0.3,1.9,6,693,"rv","GRE","true","true",1
-0.3,1.9,6,693,"rv","DEM","true","true",46
-0.3,1.9,6,693,"rv","REP","true","true",47
-0.3,1.9,6,693,"rv","DEM","false","true",41
-0.3,1.9,6,693,"rv","REP","false","true",49
0,0,7,527,"lv","DEM","true","false",37
0,0,7,527,"lv","REP","true","false",41
0,0,7,527,"lv","IND","true","false",10
0,0,7,527,"lv","DEM","true","false",44
0,0,7,527,"lv","REP","true","false",45
0,0,7,600,"lv","DEM","true","false",38
0,0,7,600,"lv","REP","true","false",42
0,0,7,600,"lv","IND","true","false",10
0,0,7,600,"lv","DEM","true","false",44
0,0,7,600,"lv","REP","true","false",47
0,0,7,606,"lv","DEM","true","false",40
0,0,7,606,"lv","REP","true","false",43
0,0,7,606,"lv","IND","true","false",7
0,0,7,606,"lv","DEM","true","false",45
0,0,7,606,"lv","REP","true","false",47
0,0,7,402,"lv","DEM","true","false",35
0,0,7,402,"lv","REP","true","false",43
0,0,7,402,"lv","IND","true","false",10
0,0,7,402,"lv","DEM","true","false",40
0,0,7,402,"lv","REP","true","false",49
0,0,7,601,"lv","DEM","true","false",36
0,0,7,601,"lv","REP","true","false",44
0,0,7,601,"lv","IND","true","false",8
0,0,7,601,"lv","DEM","true","false",41
0,0,7,601,"lv","REP","true","false",48
0,0,7,730,"lv","DEM","true","false",40
0,0,7,730,"lv","REP","true","false",43
0,0,7,730,"lv","IND","true","false",7
0,0,7,730,"lv","DEM","true","false",45
0,0,7,730,"lv","REP","true","false",48
0,0,7,503,"lv","DEM","true","false",41
0,0,7,503,"lv","REP","true","false",41
0,0,7,503,"lv","IND","true","false",9
0,0,7,503,"lv","DEM","true","false",45
0,0,7,503,"lv","REP","true","false",45
-0.3,1.9,2,10243,"rv","DEM","true","true",43
-0.3,1.9,2,10243,"rv","REP","true","true",44
-0.3,1.9,4,795,"rv","DEM","true","true",40
-0.3,1.9,4,795,"rv","REP","true","true",45
-0.3,1.9,4,795,"rv","IND","true","true",7
-0.3,1.9,4,795,"rv","IND","true","true",1
-0.3,1.9,4,795,"rv","GRE","true","true",2
-0.3,1.9,4,795,"rv","DEM","true","true",44
-0.3,1.9,4,795,"rv","REP","true","true",49
-0.3,1.9,4,795,"rv","DEM","false","true",42
-0.3,1.9,4,795,"rv","REP","false","true",51
-0.3,1.9,4,795,"rv","DEM","true","true",39
-0.3,1.9,4,795,"rv","REP","true","true",44
-0.3,1.9,4,795,"rv","IND","true","true",8
-0.3,1.9,4,795,"rv","IND","true","true",1
-0.3,1.9,4,795,"rv","GRE","true","true",1
-0.3,1.9,4,795,"rv","DEM","true","true",44
-0.3,1.9,4,795,"rv","REP","true","true",47
-0.3,1.9,4,795,"rv","DEM","false","true",41
-0.3,1.9,4,795,"rv","REP","false","true",49
-0.3,1.9,4,704,"rv","DEM","true","true",42
-0.3,1.9,4,704,"rv","REP","true","true",40
-0.3,1.9,4,704,"rv","IND","true","true",7
-0.3,1.9,4,704,"rv","IND","true","true",1
-0.3,1.9,4,704,"rv","GRE","true","true",2
-0.3,1.9,4,704,"rv","DEM","true","true",46
-0.3,1.9,4,704,"rv","REP","true","true",45
-0.3,1.9,4,704,"rv","DEM","false","true",44
-0.3,1.9,4,704,"rv","REP","false","true",47
-0.3,1.9,4,704,"rv","DEM","true","true",38
-0.3,1.9,4,704,"rv","REP","true","true",46
-0.3,1.9,4,704,"rv","IND","true","true",7
-0.3,1.9,4,704,"rv","IND","true","true",1
-0.3,1.9,4,704,"rv","GRE","true","true",1
-0.3,1.9,4,704,"rv","DEM","true","true",42
-0.3,1.9,4,704,"rv","REP","true","true",49
-0.3,1.9,4,704,"rv","DEM","false","true",40
-0.3,1.9,4,704,"rv","REP","false","true",50
-0.3,1.9,4,812,"rv","DEM","true","true",42
-0.3,1.9,4,812,"rv","REP","true","true",45
-0.3,1.9,4,812,"rv","IND","true","true",7
-0.3,1.9,4,812,"rv","IND","true","true",2
-0.3,1.9,4,812,"rv","GRE","true","true",1
-0.3,1.9,4,812,"rv","DEM","true","true",46
-0.3,1.9,4,812,"rv","REP","true","true",48
-0.3,1.9,4,812,"rv","DEM","false","true",43
-0.3,1.9,4,812,"rv","REP","false","true",50
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",44
-1.3,2.8,3,625,"lv","DEM","true","true",44
-1.3,2.8,3,625,"lv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",43
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",43
-0.4,2.3,3,2000,"lv","DEM","true","true",42
-0.4,2.3,3,2000,"lv","REP","true","true",39
-0.4,2.3,3,2000,"lv","IND","true","true",11
-0.4,2.3,3,2000,"lv","DEM","true","true",44
-0.4,2.3,3,2000,"lv","REP","true","true",42
-0.4,2.5,7,1002,"a","DEM","true","true",38
-0.4,2.5,7,1002,"a","REP","true","true",43
-0.4,2.5,7,804,"rv","DEM","true","true",42
-0.4,2.5,7,804,"rv","REP","true","true",44
-1.5,3,11,626,"rv","DEM","true","true",33
-1.5,3,11,626,"rv","REP","true","true",42
-1.5,3,11,626,"rv","IND","true","true",10
-1.5,3,11,626,"rv","GRE","true","true",2
-1.5,3,11,626,"rv","IND","true","true",0
-1.5,3,11,626,"rv","LIB","true","true",1
-1.5,3,11,626,"rv","DEM","true","true",42
-1.5,3,11,626,"rv","REP","true","true",49
-1.5,3,11,626,"lv","DEM","true","true",35
-1.5,3,11,626,"lv","REP","true","true",44
-1.5,3,11,626,"lv","IND","true","true",8
-1.5,3,11,626,"lv","GRE","true","true",2
-1.5,3,11,626,"lv","IND","true","true",0
-1.5,3,11,626,"lv","LIB","true","true",1
-1.5,3,11,626,"lv","DEM","true","true",43
-1.5,3,11,626,"lv","REP","true","true",49
-1.5,3,11,604,"rv","DEM","true","true",31
-1.5,3,11,604,"rv","REP","true","true",39
-1.5,3,11,604,"rv","IND","true","true",9
-1.5,3,11,604,"rv","GRE","true","true",1
-1.5,3,11,604,"rv","IND","true","true",0
-1.5,3,11,604,"rv","LIB","true","true",1
-1.5,3,11,604,"rv","DEM","true","true",39
-1.5,3,11,604,"rv","REP","true","true",49
-1.5,3,11,604,"lv","DEM","true","true",34
-1.5,3,11,604,"lv","REP","true","true",42
-1.5,3,11,604,"lv","IND","true","true",8
-1.5,3,11,604,"lv","GRE","true","true",0
-1.5,3,11,604,"lv","IND","true","true",0
-1.5,3,11,604,"lv","LIB","true","true",2
-1.5,3,11,604,"lv","DEM","true","true",41
-1.5,3,11,604,"lv","REP","true","true",50
-1.5,3,11,616,"rv","DEM","true","true",36
-1.5,3,11,616,"rv","REP","true","true",38
-1.5,3,11,616,"rv","IND","true","true",9
-1.5,3,11,616,"rv","GRE","true","true",1
-1.5,3,11,616,"rv","IND","true","true",0
-1.5,3,11,616,"rv","LIB","true","true",1
-1.5,3,11,616,"rv","DEM","true","true",42
-1.5,3,11,616,"rv","REP","true","true",49
-1.5,3,11,616,"lv","DEM","true","true",42
-1.5,3,11,616,"lv","REP","true","true",39
-1.5,3,11,616,"lv","IND","true","true",7
-1.5,3,11,616,"lv","GRE","true","true",1
-1.5,3,11,616,"lv","IND","true","true",0
-1.5,3,11,616,"lv","LIB","true","true",1
-1.5,3,11,616,"lv","DEM","true","true",47
-1.5,3,11,616,"lv","REP","true","true",46
-1.5,3,11,614,"rv","DEM","true","true",27
-1.5,3,11,614,"rv","REP","true","true",41
-1.5,3,11,614,"rv","IND","true","true",12
-1.5,3,11,614,"rv","GRE","true","true",2
-1.5,3,11,614,"rv","IND","true","true",0
-1.5,3,11,614,"rv","LIB","true","true",2
-1.5,3,11,614,"rv","DEM","true","true",38
-1.5,3,11,614,"rv","REP","true","true",50
-1.5,3,11,614,"lv","DEM","true","true",30
-1.5,3,11,614,"lv","REP","true","true",44
-1.5,3,11,614,"lv","IND","true","true",11
-1.5,3,11,614,"lv","GRE","true","true",1
-1.5,3,11,614,"lv","IND","true","true",0
-1.5,3,11,614,"lv","LIB","true","true",2
-1.5,3,11,614,"lv","DEM","true","true",38
-1.5,3,11,614,"lv","REP","true","true",51
-1.5,3,11,1023,"rv","DEM","true","true",36
-1.5,3,11,1023,"rv","REP","true","true",40
-1.5,3,11,1023,"rv","IND","true","true",10
-1.5,3,11,1023,"rv","GRE","true","true",1
-1.5,3,11,1023,"rv","IND","true","true",0
-1.5,3,11,1023,"rv","LIB","true","true",0
-1.5,3,11,1023,"rv","DEM","true","true",44
-1.5,3,11,1023,"rv","REP","true","true",47
-1.5,3,11,1023,"lv","DEM","true","true",37
-1.5,3,11,1023,"lv","REP","true","true",41
-1.5,3,11,1023,"lv","IND","true","true",9
-1.5,3,11,1023,"lv","GRE","true","true",1
-1.5,3,11,1023,"lv","IND","true","true",0
-1.5,3,11,1023,"lv","LIB","true","true",0
-1.5,3,11,1023,"lv","DEM","true","true",45
-1.5,3,11,1023,"lv","REP","true","true",48
-1.5,3,11,614,"rv","DEM","true","true",38
-1.5,3,11,614,"rv","REP","true","true",38
